pathway_type,stage,date,n_in_stage_mean,n_in_stage_sd
PROSTAD,biopmdt_to_biopsy,2026-08-13,6.366666666666666,2.2047493146001624
PROSTAD,biopmdt_to_biopsy,2026-08-14,6.033333333333333,2.2047493146001624
PROSTAD,biopmdt_to_biopsy,2026-08-15,5.933333333333334,2.3183426501874482
PROSTAD,biopmdt_to_biopsy,2026-08-16,5.8,2.2190398669322016
PROSTAD,biopmdt_to_biopsy,2026-08-17,5.8,2.2190398669322016
PROSTAD,biopmdt_to_biopsy,2026-08-18,5.8,2.2190398669322016
PROSTAD,biopmdt_to_biopsy,2026-08-19,7.066666666666666,2.7156422156974513
PROSTAD,biopmdt_to_biopsy,2026-08-20,6.366666666666666,2.311639712610843
PROSTAD,biopmdt_to_biopsy,2026-08-21,6.0,2.1495789483460275
PROSTAD,biopmdt_to_biopsy,2026-08-22,6.0,2.1495789483460275
PROSTAD,biopmdt_to_biopsy,2026-08-23,5.8,2.09103175325088
PROSTAD,biopmdt_to_biopsy,2026-08-24,5.733333333333333,2.0833218390487516
PROSTAD,biopmdt_to_biopsy,2026-08-25,5.666666666666667,2.0899320783111643
PROSTAD,biopmdt_to_biopsy,2026-08-26,6.9,2.6697539599926716
PROSTAD,biopmdt_to_biopsy,2026-08-27,6.433333333333334,2.4166567578076688
PROSTAD,biopmdt_to_biopsy,2026-08-28,5.833333333333333,2.229633236166005
PROSTAD,biopmdt_to_biopsy,2026-08-29,5.666666666666667,2.218003658672604
PROSTAD,biopmdt_to_biopsy,2026-08-30,5.6,2.206573252181169
PROSTAD,biopmdt_to_biopsy,2026-08-31,5.6,2.206573252181169
PROSTAD,biopmdt_to_biopsy,2026-09-01,5.6,2.206573252181169
PROSTAD,biopmdt_to_biopsy,2026-09-02,6.9,2.4118958060642552
PROSTAD,biopmdt_to_biopsy,2026-09-03,6.366666666666666,2.075860159620308
PROSTAD,biopmdt_to_biopsy,2026-09-04,5.933333333333334,1.8925139881655562
PROSTAD,biopmdt_to_biopsy,2026-09-05,5.8,2.023994002989616
PROSTAD,biopmdt_to_biopsy,2026-09-06,5.666666666666667,2.0057388927143847
PROSTAD,biopmdt_to_biopsy,2026-09-07,5.633333333333334,1.9736773542933945
PROSTAD,biopmdt_to_biopsy,2026-09-08,5.633333333333334,1.9736773542933945
PROSTAD,biopmdt_to_biopsy,2026-09-09,6.966666666666667,2.0254132542705237
PROSTAD,biopmdt_to_biopsy,2026-09-10,6.3,2.086904984371139
PROSTAD,biopmdt_to_biopsy,2026-09-11,6.133333333333334,2.1291625896895083
PROSTAD,biopmdt_to_biopsy,2026-09-12,6.0,2.1334770066562787
PROSTAD,biopmdt_to_biopsy,2026-09-13,5.966666666666667,2.125109868694555
PROSTAD,biopmdt_to_biopsy,2026-09-14,5.966666666666667,2.125109868694555
PROSTAD,biopmdt_to_biopsy,2026-09-15,5.966666666666667,2.125109868694555
PROSTAD,biopmdt_to_biopsy,2026-09-16,7.166666666666667,2.393717831631637
PROSTAD,biopmdt_to_biopsy,2026-09-17,6.633333333333334,2.4562844569254048
PROSTAD,biopmdt_to_biopsy,2026-09-18,6.233333333333333,2.2388934048232216
PROSTAD,biopmdt_to_biopsy,2026-09-19,6.166666666666667,2.2755572766995407
PROSTAD,biopmdt_to_biopsy,2026-09-20,5.866666666666666,2.161310798523917
PROSTAD,biopmdt_to_biopsy,2026-09-21,5.866666666666666,2.161310798523917
PROSTAD,biopmdt_to_biopsy,2026-09-22,5.833333333333333,2.134823473818811
PROSTAD,biopmdt_to_biopsy,2026-09-23,6.966666666666667,2.5118111796667457
PROSTAD,biopmdt_to_biopsy,2026-09-24,6.4,2.283373185322162
PROSTAD,biopmdt_to_biopsy,2026-09-25,6.033333333333333,2.2203344472108846
PROSTAD,biopmdt_to_biopsy,2026-09-26,5.9,2.2491377658238663
PROSTAD,biopmdt_to_biopsy,2026-09-27,5.733333333333333,2.2273121784406165
PROSTAD,biopmdt_to_biopsy,2026-09-28,5.7,2.16794833886788
PROSTAD,biopmdt_to_biopsy,2026-09-29,5.666666666666667,2.1388577894937666
PROSTAD,biopmdt_to_biopsy,2026-09-30,7.066666666666666,2.2117762144910826
PROSTAD,biopmdt_to_biopsy,2026-10-01,6.566666666666666,2.0288154065914887
PROSTAD,biopmdt_to_biopsy,2026-10-02,6.233333333333333,2.0956989342433006
PROSTAD,biopmdt_to_biopsy,2026-10-03,6.166666666666667,2.0356026530046427
PROSTAD,biopmdt_to_biopsy,2026-10-04,6.133333333333334,1.9953970019528193
PROSTAD,biopmdt_to_biopsy,2026-10-05,6.066666666666666,2.0160277319749236
PROSTAD,biopmdt_to_biopsy,2026-10-06,6.066666666666666,2.0160277319749236
PROSTAD,biopmdt_to_biopsy,2026-10-07,7.333333333333333,2.0398332138265336
PROSTAD,biopmdt_to_biopsy,2026-10-08,6.833333333333333,1.8210139906170377
PROSTAD,biopmdt_to_biopsy,2026-10-09,6.433333333333334,1.8879533405494835
PROSTAD,biopmdt_to_biopsy,2026-10-10,6.233333333333333,1.869599502259929
PROSTAD,biopmdt_to_biopsy,2026-10-11,6.066666666666666,1.8925139881655562
PROSTAD,biopmdt_to_biopsy,2026-10-12,6.066666666666666,1.8925139881655562
PROSTAD,biopmdt_to_biopsy,2026-10-13,6.0,1.8937283058959975
PROSTAD,biopmdt_to_biopsy,2026-10-14,7.266666666666667,2.1161665623339365
PROSTAD,biopmdt_to_biopsy,2026-10-15,6.866666666666666,2.1129050655654065
PROSTAD,biopmdt_to_biopsy,2026-10-16,6.466666666666667,1.9428619723691545
PROSTAD,biopmdt_to_biopsy,2026-10-17,6.233333333333333,1.813423763803275
PROSTAD,biopmdt_to_biopsy,2026-10-18,6.166666666666667,1.8769625744130134
PROSTAD,biopmdt_to_biopsy,2026-10-19,6.133333333333334,1.8705214713316294
PROSTAD,biopmdt_to_biopsy,2026-10-20,6.1,1.8818552841132146
PROSTAD,biopmdt_to_biopsy,2026-10-21,7.8,1.584406774659275
PROSTAD,biopmdt_to_biopsy,2026-10-22,7.266666666666667,1.6801751413906603
PROSTAD,biopmdt_to_biopsy,2026-10-23,6.9,1.8260566142977848
PROSTAD,biopmdt_to_biopsy,2026-10-24,6.766666666666667,1.7356968854500254
PROSTAD,biopmdt_to_biopsy,2026-10-25,6.733333333333333,1.7991057804352144
PROSTAD,biopmdt_to_biopsy,2026-10-26,6.7,1.7449434335263982
PROSTAD,biopmdt_to_biopsy,2026-10-27,6.7,1.7449434335263982
PROSTAD,biopmdt_to_biopsy,2026-10-28,7.866666666666666,1.978040363127335
PROSTAD,biopmdt_to_biopsy,2026-10-29,7.133333333333334,2.2702473408212036
PROSTAD,biopmdt_to_biopsy,2026-10-30,6.733333333333333,1.9988502442280598
PROSTAD,biopmdt_to_biopsy,2026-10-31,6.533333333333333,1.9953970019528193
PROSTAD,biopmdt_to_biopsy,2026-11-01,6.466666666666667,2.012603963188903
PROSTAD,biopmdt_to_biopsy,2026-11-02,6.466666666666667,2.012603963188903
PROSTAD,biopmdt_to_biopsy,2026-11-03,6.433333333333334,2.0457413011581806
PROSTAD,biopmdt_to_biopsy,2026-11-04,7.633333333333334,2.2664469129444442
PROSTAD,biopmdt_to_biopsy,2026-11-05,7.233333333333333,2.473073382255971
PROSTAD,biopmdt_to_biopsy,2026-11-06,7.0,2.665229497784772
PROSTAD,biopmdt_to_biopsy,2026-11-07,6.833333333333333,2.5875475452347874
PROSTAD,biopmdt_to_biopsy,2026-11-08,6.633333333333334,2.645534081185242
PROSTAD,biopmdt_to_biopsy,2026-11-09,6.633333333333334,2.645534081185242
PROSTAD,biopmdt_to_biopsy,2026-11-10,6.566666666666666,2.595531084228313
PROSTAD,biopmdt_to_biopsy,2026-11-11,8.0,2.840592458843996
PROSTAD,biopmdt_to_biopsy,2026-11-12,7.5,2.7005746514910234
PROSTAD,biopmdt_to_biopsy,2026-11-13,7.2,2.746784954488956
PROSTAD,biopmdt_to_biopsy,2026-11-14,7.1,2.6826389477784613
PROSTAD,biopmdt_to_biopsy,2026-11-15,6.966666666666667,2.7099221687936983
PROSTAD,biopmdt_to_biopsy,2026-11-16,6.966666666666667,2.7099221687936983
PROSTAD,biopmdt_to_biopsy,2026-11-17,6.966666666666667,2.7099221687936983
PROSTAD,biopmdt_to_biopsy,2026-11-18,7.966666666666667,2.6714755490543802
PROSTAD,biopmdt_to_biopsy,2026-11-19,7.066666666666666,2.3479019737120455
PROSTAD,biopmdt_to_biopsy,2026-11-20,6.766666666666667,2.128352662852486
PROSTAD,biopmdt_to_biopsy,2026-11-21,6.433333333333334,1.9596504497122618
PROSTAD,biopmdt_to_biopsy,2026-11-22,6.4,1.993091516489759
PROSTAD,biopmdt_to_biopsy,2026-11-23,6.366666666666666,1.9384197853839134
PROSTAD,biopmdt_to_biopsy,2026-11-24,6.3,1.9502431324996554
PROSTAD,biopmdt_to_biopsy,2026-11-25,7.566666666666666,2.0625283000496615
PROSTAD,biopmdt_to_biopsy,2026-11-26,6.733333333333333,2.0998084203800236
PROSTAD,biopmdt_to_biopsy,2026-11-27,6.4,2.298425248009962
PROSTAD,biopmdt_to_biopsy,2026-11-28,6.366666666666666,2.311639712610843
PROSTAD,biopmdt_to_biopsy,2026-11-29,6.333333333333333,2.324284588981029
PROSTAD,biopmdt_to_biopsy,2026-11-30,6.333333333333333,2.324284588981029
PROSTAD,biopmdt_to_biopsy,2026-12-01,6.3,2.2916640543349787
PROSTAD,biopmdt_to_biopsy,2026-12-02,7.633333333333334,2.566136682108801
PROSTAD,biopmdt_to_biopsy,2026-12-03,6.933333333333334,2.5721765013355884
PROSTAD,biopmdt_to_biopsy,2026-12-04,6.466666666666667,2.6747005418374874
PROSTAD,biopmdt_to_biopsy,2026-12-05,6.333333333333333,2.577533348168272
PROSTAD,biopmdt_to_biopsy,2026-12-06,6.2,2.5515377378330517
PROSTAD,biopmdt_to_biopsy,2026-12-07,6.2,2.5515377378330517
PROSTAD,biopmdt_to_biopsy,2026-12-08,6.166666666666667,2.5607559946952807
PROSTAD,biopmdt_to_biopsy,2026-12-09,7.366666666666666,2.3994731222432595
PROSTAD,biopmdt_to_biopsy,2026-12-10,6.8,2.1559860533104023
PROSTAD,biopmdt_to_biopsy,2026-12-11,6.2,1.864366398797596
PROSTAD,biopmdt_to_biopsy,2026-12-12,5.966666666666667,1.8285727114117012
PROSTAD,biopmdt_to_biopsy,2026-12-13,5.833333333333333,1.7827397228816744
PROSTAD,biopmdt_to_biopsy,2026-12-14,5.833333333333333,1.7827397228816744
PROSTAD,biopmdt_to_biopsy,2026-12-15,5.766666666666667,1.75545127970055
PROSTAD,biopmdt_to_biopsy,2026-12-16,6.9,1.8448436995751345
PROSTAD,biopmdt_to_biopsy,2026-12-17,6.3,1.7645943169602116
PROSTAD,biopmdt_to_biopsy,2026-12-18,5.933333333333334,1.9286109586656035
PROSTAD,biopmdt_to_biopsy,2026-12-19,5.766666666666667,1.869599502259929
PROSTAD,biopmdt_to_biopsy,2026-12-20,5.733333333333333,1.8925139881655562
PROSTAD,biopmdt_to_biopsy,2026-12-21,5.733333333333333,1.8925139881655562
PROSTAD,biopmdt_to_biopsy,2026-12-22,5.7,1.8597367258983657
PROSTAD,biopmdt_to_biopsy,2026-12-23,6.9,2.1066397495734193
PROSTAD,biopmdt_to_biopsy,2026-12-24,6.433333333333334,1.9945327571990967
PROSTAD,biopmdt_to_biopsy,2026-12-25,6.033333333333333,1.9910720268468327
PROSTAD,biopmdt_to_biopsy,2026-12-26,5.833333333333333,1.8769625744130134
PROSTAD,biopmdt_to_biopsy,2026-12-27,5.733333333333333,1.7991057804352144
PROSTAD,biopmdt_to_biopsy,2026-12-28,5.733333333333333,1.7991057804352144
PROSTAD,biopmdt_to_biopsy,2026-12-29,5.733333333333333,1.7991057804352144
PROSTAD,biopmdt_to_biopsy,2026-12-30,7.2,2.1074580210160363
PROSTAD,biopmdt_to_biopsy,2026-12-31,6.7,2.1196941874421085
PROSTAD,biopmdt_to_biopsy,2027-01-01,6.266666666666667,2.0330600909302543
PROSTAD,biopmdt_to_biopsy,2027-01-02,6.166666666666667,1.984132457573184
PROSTAD,biopmdt_to_biopsy,2027-01-03,6.1,1.9713464679126609
PROSTAD,biopmdt_to_biopsy,2027-01-04,6.1,1.9713464679126609
PROSTAD,biopsy_to_pathrep,2026-01-05,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-06,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-07,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-08,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-09,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-10,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-11,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-12,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-13,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-14,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-15,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-16,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-17,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-18,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-19,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-20,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-21,0.0,0.0
PROSTAD,biopsy_to_pathrep,2026-01-22,0.03333333333333333,0.18257418583505536
PROSTAD,biopsy_to_pathrep,2026-01-23,0.06666666666666667,0.2537081317024624
PROSTAD,biopsy_to_pathrep,2026-01-24,0.1,0.30512857662936466
PROSTAD,biopsy_to_pathrep,2026-01-25,0.1,0.30512857662936466
PROSTAD,biopsy_to_pathrep,2026-01-26,0.1,0.30512857662936466
PROSTAD,biopsy_to_pathrep,2026-01-27,0.1,0.30512857662936466
PROSTAD,biopsy_to_pathrep,2026-01-28,0.2,0.40683810217248617
PROSTAD,biopsy_to_pathrep,2026-01-29,0.26666666666666666,0.5208304597621879
PROSTAD,biopsy_to_pathrep,2026-01-30,0.5333333333333333,0.8193072487266861
PROSTAD,biopsy_to_pathrep,2026-01-31,0.4666666666666667,0.7302967433402214
PROSTAD,biopsy_to_pathrep,2026-02-01,0.43333333333333335,0.7279320417946062
PROSTAD,biopsy_to_pathrep,2026-02-02,0.4,0.7239737088005909
PROSTAD,biopsy_to_pathrep,2026-02-03,0.3333333333333333,0.6608945522512667
PROSTAD,biopsy_to_pathrep,2026-02-04,0.43333333333333335,0.7279320417946062
PROSTAD,biopsy_to_pathrep,2026-02-05,0.7333333333333333,0.980265035707122
PROSTAD,biopsy_to_pathrep,2026-02-06,0.8333333333333334,0.9128709291752769
PROSTAD,biopsy_to_pathrep,2026-02-07,0.7333333333333333,0.8683449709106095
PROSTAD,biopsy_to_pathrep,2026-02-08,0.8,0.8051557998728978
PROSTAD,biopsy_to_pathrep,2026-02-09,0.7666666666666667,0.7738543627276671
PROSTAD,biopsy_to_pathrep,2026-02-10,0.6333333333333333,0.7183954022841381
PROSTAD,biopsy_to_pathrep,2026-02-11,0.9,0.9595257449242379
PROSTAD,biopsy_to_pathrep,2026-02-12,1.3,0.952311163288627
PROSTAD,biopsy_to_pathrep,2026-02-13,1.4333333333333333,1.0400044208570938
PROSTAD,biopsy_to_pathrep,2026-02-14,1.5,1.042212500669477
PROSTAD,biopsy_to_pathrep,2026-02-15,1.4333333333333333,1.165105688067746
PROSTAD,biopsy_to_pathrep,2026-02-16,1.3666666666666667,1.1591713250937243
PROSTAD,biopsy_to_pathrep,2026-02-17,1.2333333333333334,1.0063019815944514
PROSTAD,biopsy_to_pathrep,2026-02-18,1.1666666666666667,1.0531834608931392
PROSTAD,biopsy_to_pathrep,2026-02-19,1.5,1.1670771035014103
PROSTAD,biopsy_to_pathrep,2026-02-20,1.7666666666666666,1.3565507307349294
PROSTAD,biopsy_to_pathrep,2026-02-21,1.6666666666666667,1.3476245597431757
PROSTAD,biopsy_to_pathrep,2026-02-22,1.7,1.4890404223224918
PROSTAD,biopsy_to_pathrep,2026-02-23,1.5666666666666667,1.5013403972802926
PROSTAD,biopsy_to_pathrep,2026-02-24,1.3333333333333333,1.347624559743176
PROSTAD,biopsy_to_pathrep,2026-02-25,1.5666666666666667,1.3817363722139075
PROSTAD,biopsy_to_pathrep,2026-02-26,1.7666666666666666,1.330888563259934
PROSTAD,biopsy_to_pathrep,2026-02-27,1.9333333333333333,1.1724814044061258
PROSTAD,biopsy_to_pathrep,2026-02-28,1.9,1.061878621546056
PROSTAD,biopsy_to_pathrep,2026-03-01,1.8666666666666667,1.0742546199601597
PROSTAD,biopsy_to_pathrep,2026-03-02,1.7,1.178836363713723
PROSTAD,biopsy_to_pathrep,2026-03-03,1.5333333333333334,1.0742546199601595
PROSTAD,biopsy_to_pathrep,2026-03-04,1.2666666666666666,0.9071871393197362
PROSTAD,biopsy_to_pathrep,2026-03-05,1.4333333333333333,0.9352607356658148
PROSTAD,biopsy_to_pathrep,2026-03-06,1.6,1.0699661612438482
PROSTAD,biopsy_to_pathrep,2026-03-07,1.5666666666666667,1.0726484571581119
PROSTAD,biopsy_to_pathrep,2026-03-08,1.5333333333333334,1.0080138659874618
PROSTAD,biopsy_to_pathrep,2026-03-09,1.4333333333333333,0.9352607356658147
PROSTAD,biopsy_to_pathrep,2026-03-10,1.2,0.9247553264475439
PROSTAD,biopsy_to_pathrep,2026-03-11,1.5,1.2525835370311151
PROSTAD,biopsy_to_pathrep,2026-03-12,1.6666666666666667,1.446358884574816
PROSTAD,biopsy_to_pathrep,2026-03-13,1.7,1.4656997857914031
PROSTAD,biopsy_to_pathrep,2026-03-14,1.7333333333333334,1.552158304522722
PROSTAD,biopsy_to_pathrep,2026-03-15,1.5333333333333334,1.3060425438846859
PROSTAD,biopsy_to_pathrep,2026-03-16,1.4,1.2484473115254693
PROSTAD,biopsy_to_pathrep,2026-03-17,1.1666666666666667,1.0854312136382618
PROSTAD,biopsy_to_pathrep,2026-03-18,1.3666666666666667,1.1290317283753193
PROSTAD,biopsy_to_pathrep,2026-03-19,1.9333333333333333,1.2298957997167563
PROSTAD,biopsy_to_pathrep,2026-03-20,2.3,1.4656997857914034
PROSTAD,biopsy_to_pathrep,2026-03-21,2.1666666666666665,1.4403862827999165
PROSTAD,biopsy_to_pathrep,2026-03-22,2.2,1.3493293353264109
PROSTAD,biopsy_to_pathrep,2026-03-23,1.9333333333333333,1.2576204496597132
PROSTAD,biopsy_to_pathrep,2026-03-24,1.7,1.149212624004981
PROSTAD,biopsy_to_pathrep,2026-03-25,1.7666666666666666,1.1943352886058403
PROSTAD,biopsy_to_pathrep,2026-03-26,2.2333333333333334,1.2507469032909713
PROSTAD,biopsy_to_pathrep,2026-03-27,2.3,1.5569643319724706
PROSTAD,biopsy_to_pathrep,2026-03-28,2.033333333333333,1.3256965204630418
PROSTAD,biopsy_to_pathrep,2026-03-29,2.0,1.3130643285972257
PROSTAD,biopsy_to_pathrep,2026-03-30,1.9,1.295882072114429
PROSTAD,biopsy_to_pathrep,2026-03-31,1.6666666666666667,1.1547005383792517
PROSTAD,biopsy_to_pathrep,2026-04-01,1.6,1.2484473115254693
PROSTAD,biopsy_to_pathrep,2026-04-02,1.9,1.268993627874548
PROSTAD,biopsy_to_pathrep,2026-04-03,2.0,1.4383899044561523
PROSTAD,biopsy_to_pathrep,2026-04-04,1.9333333333333333,1.3113124074319809
PROSTAD,biopsy_to_pathrep,2026-04-05,1.8333333333333333,1.2340942045675147
PROSTAD,biopsy_to_pathrep,2026-04-06,1.7,1.149212624004981
PROSTAD,biopsy_to_pathrep,2026-04-07,1.4666666666666666,1.1665845619713493
PROSTAD,biopsy_to_pathrep,2026-04-08,1.4,1.3544307876819286
PROSTAD,biopsy_to_pathrep,2026-04-09,1.8666666666666667,1.591644851508443
PROSTAD,biopsy_to_pathrep,2026-04-10,2.2,1.769472939255817
PROSTAD,biopsy_to_pathrep,2026-04-11,2.033333333333333,1.5421286974634216
PROSTAD,biopsy_to_pathrep,2026-04-12,1.9666666666666666,1.629117242099459
PROSTAD,biopsy_to_pathrep,2026-04-13,1.8666666666666667,1.50248835748162
PROSTAD,biopsy_to_pathrep,2026-04-14,1.6333333333333333,1.473521078171633
PROSTAD,biopsy_to_pathrep,2026-04-15,1.7,1.441981395451268
PROSTAD,biopsy_to_pathrep,2026-04-16,1.8666666666666667,1.50248835748162
PROSTAD,biopsy_to_pathrep,2026-04-17,2.033333333333333,1.473521078171633
PROSTAD,biopsy_to_pathrep,2026-04-18,1.8666666666666667,1.4558640835892125
PROSTAD,biopsy_to_pathrep,2026-04-19,1.9,1.470397553560683
PROSTAD,biopsy_to_pathrep,2026-04-20,1.8,1.2703515668696899
PROSTAD,biopsy_to_pathrep,2026-04-21,1.5666666666666667,1.2507469032909713
PROSTAD,biopsy_to_pathrep,2026-04-22,1.8,1.3995073024658258
PROSTAD,biopsy_to_pathrep,2026-04-23,2.3333333333333335,1.6883645082279115
PROSTAD,biopsy_to_pathrep,2026-04-24,2.3666666666666667,1.6709141279516746
PROSTAD,biopsy_to_pathrep,2026-04-25,2.066666666666667,1.6174337556830536
PROSTAD,biopsy_to_pathrep,2026-04-26,2.033333333333333,1.5862193902556445
PROSTAD,biopsy_to_pathrep,2026-04-27,1.6666666666666667,1.3978637231524922
PROSTAD,biopsy_to_pathrep,2026-04-28,1.4333333333333333,1.3308885632599343
PROSTAD,biopsy_to_pathrep,2026-04-29,1.5666666666666667,1.5013403972802926
PROSTAD,biopsy_to_pathrep,2026-04-30,1.7666666666666666,1.2507469032909713
PROSTAD,biopsy_to_pathrep,2026-05-01,1.9,1.0938700673013826
PROSTAD,biopsy_to_pathrep,2026-05-02,1.9333333333333333,1.2015315896469556
PROSTAD,biopsy_to_pathrep,2026-05-03,1.9666666666666666,1.2726115785600323
PROSTAD,biopsy_to_pathrep,2026-05-04,1.7,1.1788363637137231
PROSTAD,biopsy_to_pathrep,2026-05-05,1.6333333333333333,1.1885468767200222
PROSTAD,biopsy_to_pathrep,2026-05-06,1.8333333333333333,1.2340942045675147
PROSTAD,biopsy_to_pathrep,2026-05-07,2.2666666666666666,1.3373502709187435
PROSTAD,biopsy_to_pathrep,2026-05-08,2.2,1.3493293353264109
PROSTAD,biopsy_to_pathrep,2026-05-09,2.1333333333333333,1.3060425438846859
PROSTAD,biopsy_to_pathrep,2026-05-10,1.9666666666666666,1.3514572807192964
PROSTAD,biopsy_to_pathrep,2026-05-11,1.8666666666666667,1.279367659898984
PROSTAD,biopsy_to_pathrep,2026-05-12,1.6,1.1919268665368752
PROSTAD,biopsy_to_pathrep,2026-05-13,1.7333333333333334,1.0806553992619585
PROSTAD,biopsy_to_pathrep,2026-05-14,2.2333333333333334,1.250746903290971
PROSTAD,biopsy_to_pathrep,2026-05-15,2.3666666666666667,1.1885468767200222
PROSTAD,biopsy_to_pathrep,2026-05-16,2.2666666666666666,1.1426929274467317
PROSTAD,biopsy_to_pathrep,2026-05-17,2.1666666666666665,1.1167481527997298
PROSTAD,biopsy_to_pathrep,2026-05-18,1.9333333333333333,1.1426929274467317
PROSTAD,biopsy_to_pathrep,2026-05-19,1.6333333333333333,1.0980651740387641
PROSTAD,biopsy_to_pathrep,2026-05-20,1.7333333333333334,1.142692927446732
PROSTAD,biopsy_to_pathrep,2026-05-21,2.1666666666666665,1.4641305136221774
PROSTAD,biopsy_to_pathrep,2026-05-22,2.2333333333333334,1.6120950886075684
PROSTAD,biopsy_to_pathrep,2026-05-23,2.1666666666666665,1.7036134686526498
PROSTAD,biopsy_to_pathrep,2026-05-24,2.066666666666667,1.818171368830997
PROSTAD,biopsy_to_pathrep,2026-05-25,1.9666666666666666,1.8096167118144553
PROSTAD,biopsy_to_pathrep,2026-05-26,1.8,1.689725543925138
PROSTAD,biopsy_to_pathrep,2026-05-27,1.7666666666666666,1.5241353305225647
PROSTAD,biopsy_to_pathrep,2026-05-28,1.9666666666666666,1.496739751946701
PROSTAD,biopsy_to_pathrep,2026-05-29,2.1333333333333333,1.5252661346824674
PROSTAD,biopsy_to_pathrep,2026-05-30,2.033333333333333,1.5643293888377887
PROSTAD,biopsy_to_pathrep,2026-05-31,1.9,1.4467561813504932
PROSTAD,biopsy_to_pathrep,2026-06-01,1.7333333333333334,1.36289077492212
PROSTAD,biopsy_to_pathrep,2026-06-02,1.5333333333333334,1.2793676598989838
PROSTAD,biopsy_to_pathrep,2026-06-03,1.6333333333333333,1.2452207485597395
PROSTAD,biopsy_to_pathrep,2026-06-04,1.9333333333333333,1.3113124074319809
PROSTAD,biopsy_to_pathrep,2026-06-05,2.1666666666666665,1.3152509484776143
PROSTAD,biopsy_to_pathrep,2026-06-06,2.1,1.295882072114429
PROSTAD,biopsy_to_pathrep,2026-06-07,2.1333333333333333,1.4319827906241327
PROSTAD,biopsy_to_pathrep,2026-06-08,1.9666666666666666,1.4259499757471625
PROSTAD,biopsy_to_pathrep,2026-06-09,1.8666666666666667,1.407696414502182
PROSTAD,biopsy_to_pathrep,2026-06-10,1.7666666666666666,1.5241353305225644
PROSTAD,biopsy_to_pathrep,2026-06-11,2.2333333333333334,1.5465943304527225
PROSTAD,biopsy_to_pathrep,2026-06-12,2.1666666666666665,1.288766674084136
PROSTAD,biopsy_to_pathrep,2026-06-13,2.2,1.2703515668696899
PROSTAD,biopsy_to_pathrep,2026-06-14,2.1,1.268993627874548
PROSTAD,biopsy_to_pathrep,2026-06-15,1.9,1.0618786215460558
PROSTAD,biopsy_to_pathrep,2026-06-16,1.7,1.0553639672872464
PROSTAD,biopsy_to_pathrep,2026-06-17,1.8666666666666667,1.4558640835892127
PROSTAD,biopsy_to_pathrep,2026-06-18,2.433333333333333,1.4307782626184986
PROSTAD,biopsy_to_pathrep,2026-06-19,2.566666666666667,1.4064710873459965
PROSTAD,biopsy_to_pathrep,2026-06-20,2.466666666666667,1.4319827906241323
PROSTAD,biopsy_to_pathrep,2026-06-21,2.466666666666667,1.569830505529802
PROSTAD,biopsy_to_pathrep,2026-06-22,2.2333333333333334,1.4064710873459965
PROSTAD,biopsy_to_pathrep,2026-06-23,2.033333333333333,1.401559066215889
PROSTAD,biopsy_to_pathrep,2026-06-24,2.1,1.3480509557543974
PROSTAD,biopsy_to_pathrep,2026-06-25,2.2,1.349329335326411
PROSTAD,biopsy_to_pathrep,2026-06-26,2.1666666666666665,1.4641305136221772
PROSTAD,biopsy_to_pathrep,2026-06-27,2.1666666666666665,1.4403862827999165
PROSTAD,biopsy_to_pathrep,2026-06-28,2.1666666666666665,1.3412123525798008
PROSTAD,biopsy_to_pathrep,2026-06-29,2.0,1.2865350418053536
PROSTAD,biopsy_to_pathrep,2026-06-30,1.8666666666666667,1.1957780134587124
PROSTAD,biopsy_to_pathrep,2026-07-01,1.7,1.0221680811915896
PROSTAD,biopsy_to_pathrep,2026-07-02,1.7,0.9523111632886269
PROSTAD,biopsy_to_pathrep,2026-07-03,2.033333333333333,1.3767361035618173
PROSTAD,biopsy_to_pathrep,2026-07-04,1.9,1.4467561813504934
PROSTAD,biopsy_to_pathrep,2026-07-05,1.6,1.404426499715613
PROSTAD,biopsy_to_pathrep,2026-07-06,1.5,1.224744871391589
PROSTAD,biopsy_to_pathrep,2026-07-07,1.2333333333333334,1.1351236704106018
PROSTAD,biopsy_to_pathrep,2026-07-08,1.0666666666666667,1.01483252680985
PROSTAD,biopsy_to_pathrep,2026-07-09,1.6333333333333333,1.2452207485597395
PROSTAD,biopsy_to_pathrep,2026-07-10,1.7333333333333334,1.112106833535071
PROSTAD,biopsy_to_pathrep,2026-07-11,1.7,0.9878573120474016
