scenario,seed,stage,week_index,weekly_arrivals
OBS_MIX,1,biopsy_to_pathrep,13,2
OBS_MIX,1,biopsy_to_pathrep,14,2
OBS_MIX,1,biopsy_to_pathrep,15,2
OBS_MIX,1,biopsy_to_pathrep,16,4
OBS_MIX,1,biopsy_to_pathrep,17,5
OBS_MIX,1,biopsy_to_pathrep,18,8
OBS_MIX,1,biopsy_to_pathrep,19,8
OBS_MIX,1,biopsy_to_pathrep,20,7
OBS_MIX,1,biopsy_to_pathrep,21,2
OBS_MIX,1,biopsy_to_pathrep,22,3
OBS_MIX,1,biopsy_to_pathrep,23,6
OBS_MIX,1,biopsy_to_pathrep,24,4
OBS_MIX,1,biopsy_to_pathrep,25,2
OBS_MIX,1,biopsy_to_pathrep,26,1
OBS_MIX,1,biopsy_to_pathrep,27,7
OBS_MIX,1,biopsy_to_pathrep,28,5
OBS_MIX,1,biopsy_to_pathrep,29,2
OBS_MIX,1,biopsy_to_pathrep,30,5
OBS_MIX,1,biopsy_to_pathrep,31,6
OBS_MIX,1,biopsy_to_pathrep,32,7
OBS_MIX,1,biopsy_to_pathrep,33,3
OBS_MIX,1,biopsy_to_pathrep,34,6
OBS_MIX,1,biopsy_to_pathrep,35,5
OBS_MIX,1,biopsy_to_pathrep,36,2
OBS_MIX,1,biopsy_to_pathrep,37,4
OBS_MIX,1,biopsy_to_pathrep,38,3
OBS_MIX,1,biopsy_to_pathrep,39,5
OBS_MIX,1,biopsy_to_pathrep,40,8
OBS_MIX,1,biopsy_to_pathrep,41,5
OBS_MIX,1,biopsy_to_pathrep,42,5
OBS_MIX,1,biopsy_to_pathrep,43,3
OBS_MIX,1,biopsy_to_pathrep,44,4
OBS_MIX,1,biopsy_to_pathrep,45,7
OBS_MIX,1,biopsy_to_pathrep,46,6
OBS_MIX,1,biopsy_to_pathrep,47,11
OBS_MIX,1,pathrep_to_treatmdt,0,2
OBS_MIX,1,pathrep_to_treatmdt,1,2
OBS_MIX,1,pathrep_to_treatmdt,2,1
OBS_MIX,1,pathrep_to_treatmdt,3,2
OBS_MIX,1,pathrep_to_treatmdt,4,5
OBS_MIX,1,pathrep_to_treatmdt,5,2
OBS_MIX,1,pathrep_to_treatmdt,7,8
OBS_MIX,1,pathrep_to_treatmdt,8,5
OBS_MIX,1,pathrep_to_treatmdt,9,3
OBS_MIX,1,pathrep_to_treatmdt,10,1
OBS_MIX,1,pathrep_to_treatmdt,11,1
OBS_MIX,1,pathrep_to_treatmdt,12,5
OBS_MIX,1,pathrep_to_treatmdt,13,2
OBS_MIX,1,pathrep_to_treatmdt,14,3
OBS_MIX,1,pathrep_to_treatmdt,15,1
OBS_MIX,1,pathrep_to_treatmdt,16,1
OBS_MIX,1,pathrep_to_treatmdt,17,7
OBS_MIX,1,pathrep_to_treatmdt,18,4
OBS_MIX,1,pathrep_to_treatmdt,19,6
OBS_MIX,1,pathrep_to_treatmdt,20,12
OBS_MIX,1,pathrep_to_treatmdt,21,2
OBS_MIX,1,pathrep_to_treatmdt,22,2
OBS_MIX,1,pathrep_to_treatmdt,23,1
OBS_MIX,1,pathrep_to_treatmdt,24,5
OBS_MIX,1,pathrep_to_treatmdt,25,1
OBS_MIX,1,pathrep_to_treatmdt,26,2
OBS_MIX,1,pathrep_to_treatmdt,27,5
OBS_MIX,1,pathrep_to_treatmdt,28,4
OBS_MIX,1,pathrep_to_treatmdt,29,4
OBS_MIX,1,pathrep_to_treatmdt,30,1
OBS_MIX,1,pathrep_to_treatmdt,31,4
OBS_MIX,1,pathrep_to_treatmdt,32,6
OBS_MIX,1,pathrep_to_treatmdt,33,6
OBS_MIX,1,pathrep_to_treatmdt,34,6
OBS_MIX,1,pathrep_to_treatmdt,35,4
OBS_MIX,1,pathrep_to_treatmdt,37,4
OBS_MIX,1,pathrep_to_treatmdt,38,3
OBS_MIX,1,pathrep_to_treatmdt,39,5
OBS_MIX,1,pathrep_to_treatmdt,40,8
OBS_MIX,1,pathrep_to_treatmdt,41,8
OBS_MIX,1,pathrep_to_treatmdt,42,3
OBS_MIX,1,pathrep_to_treatmdt,43,2
OBS_MIX,1,pathrep_to_treatmdt,44,4
OBS_MIX,1,pathrep_to_treatmdt,45,5
OBS_MIX,1,pathrep_to_treatmdt,46,7
OBS_MIX,1,treatmdt_to_outpat,0,2
OBS_MIX,1,treatmdt_to_outpat,1,1
OBS_MIX,1,treatmdt_to_outpat,2,1
OBS_MIX,1,treatmdt_to_outpat,3,3
OBS_MIX,1,treatmdt_to_outpat,4,3
OBS_MIX,1,treatmdt_to_outpat,5,1
OBS_MIX,1,treatmdt_to_outpat,6,6
OBS_MIX,1,treatmdt_to_outpat,7,1
OBS_MIX,1,treatmdt_to_outpat,8,8
OBS_MIX,1,treatmdt_to_outpat,9,2
OBS_MIX,1,treatmdt_to_outpat,10,3
OBS_MIX,1,treatmdt_to_outpat,11,2
OBS_MIX,1,treatmdt_to_outpat,12,4
OBS_MIX,1,treatmdt_to_outpat,13,1
OBS_MIX,1,treatmdt_to_outpat,14,4
OBS_MIX,1,treatmdt_to_outpat,15,1
OBS_MIX,1,treatmdt_to_outpat,16,2
OBS_MIX,1,treatmdt_to_outpat,17,3
OBS_MIX,1,treatmdt_to_outpat,18,7
OBS_MIX,1,treatmdt_to_outpat,19,11
OBS_MIX,1,treatmdt_to_outpat,20,5
OBS_MIX,1,treatmdt_to_outpat,21,1
OBS_MIX,1,treatmdt_to_outpat,22,3
OBS_MIX,1,treatmdt_to_outpat,23,3
OBS_MIX,1,treatmdt_to_outpat,24,3
OBS_MIX,1,treatmdt_to_outpat,25,3
OBS_MIX,1,treatmdt_to_outpat,26,4
OBS_MIX,1,treatmdt_to_outpat,27,4
OBS_MIX,1,treatmdt_to_outpat,28,3
OBS_MIX,1,treatmdt_to_outpat,29,4
OBS_MIX,1,treatmdt_to_outpat,30,1
OBS_MIX,1,treatmdt_to_outpat,31,4
OBS_MIX,1,treatmdt_to_outpat,32,8
OBS_MIX,1,treatmdt_to_outpat,33,6
OBS_MIX,1,treatmdt_to_outpat,34,3
OBS_MIX,1,treatmdt_to_outpat,35,4
OBS_MIX,1,treatmdt_to_outpat,36,1
OBS_MIX,1,treatmdt_to_outpat,37,5
OBS_MIX,1,treatmdt_to_outpat,38,4
OBS_MIX,1,treatmdt_to_outpat,39,4
OBS_MIX,1,treatmdt_to_outpat,40,8
OBS_MIX,1,treatmdt_to_outpat,41,5
OBS_MIX,1,treatmdt_to_outpat,42,3
OBS_MIX,1,treatmdt_to_outpat,43,4
OBS_MIX,1,treatmdt_to_outpat,44,3
OBS_MIX,1,treatmdt_to_outpat,45,2
ALL_PROSTAD,1,ref_to_mri,0,11
ALL_PROSTAD,1,ref_to_mri,1,8
ALL_PROSTAD,1,ref_to_mri,2,14
ALL_PROSTAD,1,ref_to_mri,3,8
ALL_PROSTAD,1,ref_to_mri,4,9
ALL_PROSTAD,1,ref_to_mri,5,8
ALL_PROSTAD,1,ref_to_mri,6,4
ALL_PROSTAD,1,ref_to_mri,7,10
ALL_PROSTAD,1,ref_to_mri,8,8
ALL_PROSTAD,1,ref_to_mri,9,11
ALL_PROSTAD,1,ref_to_mri,10,7
ALL_PROSTAD,1,ref_to_mri,11,8
ALL_PROSTAD,1,ref_to_mri,12,9
ALL_PROSTAD,1,ref_to_mri,13,10
ALL_PROSTAD,1,ref_to_mri,14,8
ALL_PROSTAD,1,ref_to_mri,15,8
ALL_PROSTAD,1,ref_to_mri,16,5
ALL_PROSTAD,1,ref_to_mri,17,9
ALL_PROSTAD,1,ref_to_mri,18,7
ALL_PROSTAD,1,ref_to_mri,19,4
ALL_PROSTAD,1,ref_to_mri,20,8
ALL_PROSTAD,1,ref_to_mri,21,8
ALL_PROSTAD,1,ref_to_mri,22,5
ALL_PROSTAD,1,ref_to_mri,23,12
ALL_PROSTAD,1,ref_to_mri,24,4
ALL_PROSTAD,1,ref_to_mri,25,5
ALL_PROSTAD,1,ref_to_mri,26,7
ALL_PROSTAD,1,ref_to_mri,27,7
ALL_PROSTAD,1,ref_to_mri,28,10
ALL_PROSTAD,1,ref_to_mri,29,11
ALL_PROSTAD,1,ref_to_mri,30,11
ALL_PROSTAD,1,ref_to_mri,31,6
ALL_PROSTAD,1,ref_to_mri,32,7
ALL_PROSTAD,1,ref_to_mri,33,7
ALL_PROSTAD,1,ref_to_mri,34,10
ALL_PROSTAD,1,ref_to_mri,35,14
ALL_PROSTAD,1,ref_to_mri,36,5
ALL_PROSTAD,1,ref_to_mri,37,10
ALL_PROSTAD,1,ref_to_mri,38,7
ALL_PROSTAD,1,ref_to_mri,39,12
ALL_PROSTAD,1,ref_to_mri,40,13
ALL_PROSTAD,1,ref_to_mri,41,6
ALL_PROSTAD,1,ref_to_mri,42,5
ALL_PROSTAD,1,ref_to_mri,43,14
ALL_PROSTAD,1,ref_to_mri,44,10
ALL_PROSTAD,1,ref_to_mri,45,9
ALL_PROSTAD,1,ref_to_mri,46,7
ALL_PROSTAD,1,ref_to_mri,47,11
ALL_PROSTAD,1,ref_to_mri,48,12
ALL_PROSTAD,1,ref_to_mri,49,10
ALL_PROSTAD,1,ref_to_mri,50,14
ALL_PROSTAD,1,ref_to_mri,51,7
ALL_PROSTAD,1,ref_to_mri,52,3
ALL_PROSTAD,1,mri_to_report,0,4
ALL_PROSTAD,1,mri_to_report,1,4
ALL_PROSTAD,1,mri_to_report,2,4
ALL_PROSTAD,1,mri_to_report,3,4
ALL_PROSTAD,1,mri_to_report,4,4
ALL_PROSTAD,1,mri_to_report,5,4
ALL_PROSTAD,1,mri_to_report,6,4
ALL_PROSTAD,1,mri_to_report,7,4
ALL_PROSTAD,1,mri_to_report,8,4
ALL_PROSTAD,1,mri_to_report,9,4
ALL_PROSTAD,1,mri_to_report,10,4
ALL_PROSTAD,1,mri_to_report,11,4
ALL_PROSTAD,1,mri_to_report,12,4
ALL_PROSTAD,1,mri_to_report,13,4
ALL_PROSTAD,1,mri_to_report,14,4
ALL_PROSTAD,1,mri_to_report,15,4
ALL_PROSTAD,1,mri_to_report,16,4
ALL_PROSTAD,1,mri_to_report,17,4
ALL_PROSTAD,1,mri_to_report,18,4
ALL_PROSTAD,1,mri_to_report,19,4
ALL_PROSTAD,1,mri_to_report,20,4
ALL_PROSTAD,1,mri_to_report,21,4
ALL_PROSTAD,1,mri_to_report,22,4
ALL_PROSTAD,1,mri_to_report,23,4
ALL_PROSTAD,1,mri_to_report,24,4
ALL_PROSTAD,1,mri_to_report,25,4
ALL_PROSTAD,1,mri_to_report,26,4
ALL_PROSTAD,1,mri_to_report,27,4
ALL_PROSTAD,1,mri_to_report,28,4
ALL_PROSTAD,1,mri_to_report,29,4
ALL_PROSTAD,1,mri_to_report,30,4
ALL_PROSTAD,1,mri_to_report,31,4
ALL_PROSTAD,1,mri_to_report,32,4
ALL_PROSTAD,1,mri_to_report,33,4
ALL_PROSTAD,1,mri_to_report,34,4
ALL_PROSTAD,1,mri_to_report,35,4
ALL_PROSTAD,1,mri_to_report,36,4
ALL_PROSTAD,1,mri_to_report,37,4
ALL_PROSTAD,1,mri_to_report,38,4
ALL_PROSTAD,1,mri_to_report,39,4
ALL_PROSTAD,1,mri_to_report,40,4
ALL_PROSTAD,1,mri_to_report,41,4
ALL_PROSTAD,1,mri_to_report,42,4
ALL_PROSTAD,1,mri_to_report,43,4
ALL_PROSTAD,1,mri_to_report,44,4
ALL_PROSTAD,1,mri_to_report,45,4
ALL_PROSTAD,1,mri_to_report,46,4
ALL_PROSTAD,1,mri_to_report,47,4
ALL_PROSTAD,1,mri_to_report,48,4
ALL_PROSTAD,1,mri_to_report,49,4
ALL_PROSTAD,1,mri_to_report,50,4
ALL_PROSTAD,1,mri_to_report,51,4
ALL_PROSTAD,1,report_to_biopmdt,0,4
ALL_PROSTAD,1,report_to_biopmdt,1,4
ALL_PROSTAD,1,report_to_biopmdt,2,4
ALL_PROSTAD,1,report_to_biopmdt,3,4
ALL_PROSTAD,1,report_to_biopmdt,4,4
ALL_PROSTAD,1,report_to_biopmdt,5,4
ALL_PROSTAD,1,report_to_biopmdt,6,4
ALL_PROSTAD,1,report_to_biopmdt,7,4
ALL_PROSTAD,1,report_to_biopmdt,8,4
ALL_PROSTAD,1,report_to_biopmdt,9,4
ALL_PROSTAD,1,report_to_biopmdt,10,4
ALL_PROSTAD,1,report_to_biopmdt,11,4
ALL_PROSTAD,1,report_to_biopmdt,12,4
ALL_PROSTAD,1,report_to_biopmdt,13,4
ALL_PROSTAD,1,report_to_biopmdt,14,4
ALL_PROSTAD,1,report_to_biopmdt,15,4
ALL_PROSTAD,1,report_to_biopmdt,16,4
ALL_PROSTAD,1,report_to_biopmdt,17,4
ALL_PROSTAD,1,report_to_biopmdt,18,4
ALL_PROSTAD,1,report_to_biopmdt,19,4
ALL_PROSTAD,1,report_to_biopmdt,20,4
ALL_PROSTAD,1,report_to_biopmdt,21,4
ALL_PROSTAD,1,report_to_biopmdt,22,4
ALL_PROSTAD,1,report_to_biopmdt,23,4
ALL_PROSTAD,1,report_to_biopmdt,24,4
ALL_PROSTAD,1,report_to_biopmdt,25,4
ALL_PROSTAD,1,report_to_biopmdt,26,4
ALL_PROSTAD,1,report_to_biopmdt,27,4
ALL_PROSTAD,1,report_to_biopmdt,28,4
ALL_PROSTAD,1,report_to_biopmdt,29,4
ALL_PROSTAD,1,report_to_biopmdt,30,4
ALL_PROSTAD,1,report_to_biopmdt,31,4
ALL_PROSTAD,1,report_to_biopmdt,32,4
ALL_PROSTAD,1,report_to_biopmdt,33,4
ALL_PROSTAD,1,report_to_biopmdt,34,4
ALL_PROSTAD,1,report_to_biopmdt,35,4
ALL_PROSTAD,1,report_to_biopmdt,36,4
ALL_PROSTAD,1,report_to_biopmdt,37,4
ALL_PROSTAD,1,report_to_biopmdt,38,4
ALL_PROSTAD,1,report_to_biopmdt,39,4
ALL_PROSTAD,1,report_to_biopmdt,40,4
ALL_PROSTAD,1,report_to_biopmdt,41,4
ALL_PROSTAD,1,report_to_biopmdt,42,4
ALL_PROSTAD,1,report_to_biopmdt,43,4
ALL_PROSTAD,1,report_to_biopmdt,44,4
ALL_PROSTAD,1,report_to_biopmdt,45,4
ALL_PROSTAD,1,report_to_biopmdt,46,4
ALL_PROSTAD,1,report_to_biopmdt,47,4
ALL_PROSTAD,1,report_to_biopmdt,48,4
ALL_PROSTAD,1,report_to_biopmdt,49,4
ALL_PROSTAD,1,report_to_biopmdt,50,4
ALL_PROSTAD,1,report_to_biopmdt,51,4
ALL_PROSTAD,1,biopmdt_to_biopsy,0,2
ALL_PROSTAD,1,biopmdt_to_biopsy,1,2
ALL_PROSTAD,1,biopmdt_to_biopsy,2,3
ALL_PROSTAD,1,biopmdt_to_biopsy,3,2
ALL_PROSTAD,1,biopmdt_to_biopsy,4,4
ALL_PROSTAD,1,biopmdt_to_biopsy,5,3
ALL_PROSTAD,1,biopmdt_to_biopsy,7,2
ALL_PROSTAD,1,biopmdt_to_biopsy,8,2
ALL_PROSTAD,1,biopmdt_to_biopsy,9,1
ALL_PROSTAD,1,biopmdt_to_biopsy,10,3
ALL_PROSTAD,1,biopmdt_to_biopsy,11,2
ALL_PROSTAD,1,biopmdt_to_biopsy,12,2
ALL_PROSTAD,1,biopmdt_to_biopsy,13,4
ALL_PROSTAD,1,biopmdt_to_biopsy,14,4
ALL_PROSTAD,1,biopmdt_to_biopsy,15,2
ALL_PROSTAD,1,biopmdt_to_biopsy,16,1
ALL_PROSTAD,1,biopmdt_to_biopsy,17,2
ALL_PROSTAD,1,biopmdt_to_biopsy,18,2
ALL_PROSTAD,1,biopmdt_to_biopsy,19,4
ALL_PROSTAD,1,biopmdt_to_biopsy,20,2
ALL_PROSTAD,1,biopmdt_to_biopsy,21,2
ALL_PROSTAD,1,biopmdt_to_biopsy,22,2
ALL_PROSTAD,1,biopmdt_to_biopsy,23,3
ALL_PROSTAD,1,biopmdt_to_biopsy,25,1
ALL_PROSTAD,1,biopmdt_to_biopsy,26,2
ALL_PROSTAD,1,biopmdt_to_biopsy,27,3
ALL_PROSTAD,1,biopmdt_to_biopsy,28,2
ALL_PROSTAD,1,biopmdt_to_biopsy,29,2
ALL_PROSTAD,1,biopmdt_to_biopsy,30,2
ALL_PROSTAD,1,biopmdt_to_biopsy,31,3
ALL_PROSTAD,1,biopmdt_to_biopsy,32,2
ALL_PROSTAD,1,biopmdt_to_biopsy,33,3
ALL_PROSTAD,1,biopmdt_to_biopsy,34,3
ALL_PROSTAD,1,biopmdt_to_biopsy,35,3
ALL_PROSTAD,1,biopmdt_to_biopsy,36,3
ALL_PROSTAD,1,biopmdt_to_biopsy,37,1
ALL_PROSTAD,1,biopmdt_to_biopsy,38,3
ALL_PROSTAD,1,biopmdt_to_biopsy,39,2
ALL_PROSTAD,1,biopmdt_to_biopsy,40,2
ALL_PROSTAD,1,biopmdt_to_biopsy,41,2
ALL_PROSTAD,1,biopmdt_to_biopsy,42,3
ALL_PROSTAD,1,biopmdt_to_biopsy,43,4
ALL_PROSTAD,1,biopmdt_to_biopsy,44,3
ALL_PROSTAD,1,biopmdt_to_biopsy,46,2
ALL_PROSTAD,1,biopmdt_to_biopsy,47,3
ALL_PROSTAD,1,biopmdt_to_biopsy,48,2
ALL_PROSTAD,1,biopmdt_to_biopsy,49,2
ALL_PROSTAD,1,biopmdt_to_biopsy,50,2
ALL_PROSTAD,1,biopmdt_to_biopsy,51,3
ALL_PROSTAD,1,biopsy_to_pathrep,0,2
ALL_PROSTAD,1,biopsy_to_pathrep,1,3
ALL_PROSTAD,1,biopsy_to_pathrep,2,3
ALL_PROSTAD,1,biopsy_to_pathrep,3,1
ALL_PROSTAD,1,biopsy_to_pathrep,4,2
ALL_PROSTAD,1,biopsy_to_pathrep,5,3
ALL_PROSTAD,1,biopsy_to_pathrep,6,1
ALL_PROSTAD,1,biopsy_to_pathrep,7,3
ALL_PROSTAD,1,biopsy_to_pathrep,9,2
ALL_PROSTAD,1,biopsy_to_pathrep,10,5
ALL_PROSTAD,1,biopsy_to_pathrep,11,2
ALL_PROSTAD,1,biopsy_to_pathrep,12,1
ALL_PROSTAD,1,biopsy_to_pathrep,13,5
ALL_PROSTAD,1,biopsy_to_pathrep,14,2
ALL_PROSTAD,1,biopsy_to_pathrep,16,1
ALL_PROSTAD,1,biopsy_to_pathrep,17,3
ALL_PROSTAD,1,biopsy_to_pathrep,18,2
ALL_PROSTAD,1,biopsy_to_pathrep,19,1
ALL_PROSTAD,1,biopsy_to_pathrep,20,3
ALL_PROSTAD,1,biopsy_to_pathrep,21,5
ALL_PROSTAD,1,biopsy_to_pathrep,22,2
ALL_PROSTAD,1,biopsy_to_pathrep,23,3
ALL_PROSTAD,1,biopsy_to_pathrep,26,1
ALL_PROSTAD,1,biopsy_to_pathrep,27,2
ALL_PROSTAD,1,biopsy_to_pathrep,28,3
ALL_PROSTAD,1,biopsy_to_pathrep,29,4
ALL_PROSTAD,1,biopsy_to_pathrep,31,1
ALL_PROSTAD,1,biopsy_to_pathrep,32,3
ALL_PROSTAD,1,biopsy_to_pathrep,33,4
ALL_PROSTAD,1,biopsy_to_pathrep,34,6
ALL_PROSTAD,1,biopsy_to_pathrep,35,2
ALL_PROSTAD,1,biopsy_to_pathrep,36,2
ALL_PROSTAD,1,biopsy_to_pathrep,38,4
ALL_PROSTAD,1,biopsy_to_pathrep,39,3
ALL_PROSTAD,1,biopsy_to_pathrep,40,2
ALL_PROSTAD,1,biopsy_to_pathrep,41,3
ALL_PROSTAD,1,biopsy_to_pathrep,42,2
ALL_PROSTAD,1,biopsy_to_pathrep,43,2
ALL_PROSTAD,1,biopsy_to_pathrep,44,2
ALL_PROSTAD,1,biopsy_to_pathrep,45,1
ALL_PROSTAD,1,biopsy_to_pathrep,46,1
ALL_PROSTAD,1,biopsy_to_pathrep,47,4
ALL_PROSTAD,1,biopsy_to_pathrep,48,1
ALL_PROSTAD,1,pathrep_to_treatmdt,0,2
ALL_PROSTAD,1,pathrep_to_treatmdt,1,1
ALL_PROSTAD,1,pathrep_to_treatmdt,2,2
ALL_PROSTAD,1,pathrep_to_treatmdt,3,2
ALL_PROSTAD,1,pathrep_to_treatmdt,4,2
ALL_PROSTAD,1,pathrep_to_treatmdt,5,4
ALL_PROSTAD,1,pathrep_to_treatmdt,8,1
ALL_PROSTAD,1,pathrep_to_treatmdt,9,1
ALL_PROSTAD,1,pathrep_to_treatmdt,10,4
ALL_PROSTAD,1,pathrep_to_treatmdt,11,4
ALL_PROSTAD,1,pathrep_to_treatmdt,13,2
ALL_PROSTAD,1,pathrep_to_treatmdt,14,3
ALL_PROSTAD,1,pathrep_to_treatmdt,16,1
ALL_PROSTAD,1,pathrep_to_treatmdt,17,2
ALL_PROSTAD,1,pathrep_to_treatmdt,18,1
ALL_PROSTAD,1,pathrep_to_treatmdt,19,1
ALL_PROSTAD,1,pathrep_to_treatmdt,21,3
ALL_PROSTAD,1,pathrep_to_treatmdt,22,4
ALL_PROSTAD,1,pathrep_to_treatmdt,23,2
ALL_PROSTAD,1,pathrep_to_treatmdt,24,2
ALL_PROSTAD,1,pathrep_to_treatmdt,28,1
ALL_PROSTAD,1,pathrep_to_treatmdt,29,6
ALL_PROSTAD,1,pathrep_to_treatmdt,30,1
ALL_PROSTAD,1,pathrep_to_treatmdt,32,2
ALL_PROSTAD,1,pathrep_to_treatmdt,33,4
ALL_PROSTAD,1,pathrep_to_treatmdt,34,4
ALL_PROSTAD,1,pathrep_to_treatmdt,35,5
ALL_PROSTAD,1,pathrep_to_treatmdt,36,2
ALL_PROSTAD,1,pathrep_to_treatmdt,38,2
ALL_PROSTAD,1,pathrep_to_treatmdt,39,4
ALL_PROSTAD,1,pathrep_to_treatmdt,40,1
ALL_PROSTAD,1,pathrep_to_treatmdt,41,1
ALL_PROSTAD,1,pathrep_to_treatmdt,42,2
ALL_PROSTAD,1,pathrep_to_treatmdt,44,3
ALL_PROSTAD,1,pathrep_to_treatmdt,46,2
ALL_PROSTAD,1,pathrep_to_treatmdt,47,1
ALL_PROSTAD,1,treatmdt_to_outpat,0,3
ALL_PROSTAD,1,treatmdt_to_outpat,2,2
ALL_PROSTAD,1,treatmdt_to_outpat,3,2
ALL_PROSTAD,1,treatmdt_to_outpat,4,1
ALL_PROSTAD,1,treatmdt_to_outpat,5,2
ALL_PROSTAD,1,treatmdt_to_outpat,6,2
ALL_PROSTAD,1,treatmdt_to_outpat,8,3
ALL_PROSTAD,1,treatmdt_to_outpat,10,5
ALL_PROSTAD,1,treatmdt_to_outpat,11,1
ALL_PROSTAD,1,treatmdt_to_outpat,12,1
ALL_PROSTAD,1,treatmdt_to_outpat,13,2
ALL_PROSTAD,1,treatmdt_to_outpat,14,3
ALL_PROSTAD,1,treatmdt_to_outpat,16,2
ALL_PROSTAD,1,treatmdt_to_outpat,17,2
ALL_PROSTAD,1,treatmdt_to_outpat,19,1
ALL_PROSTAD,1,treatmdt_to_outpat,21,4
ALL_PROSTAD,1,treatmdt_to_outpat,22,3
ALL_PROSTAD,1,treatmdt_to_outpat,23,3
ALL_PROSTAD,1,treatmdt_to_outpat,24,2
ALL_PROSTAD,1,treatmdt_to_outpat,28,3
ALL_PROSTAD,1,treatmdt_to_outpat,29,3
ALL_PROSTAD,1,treatmdt_to_outpat,30,1
ALL_PROSTAD,1,treatmdt_to_outpat,31,2
ALL_PROSTAD,1,treatmdt_to_outpat,33,3
ALL_PROSTAD,1,treatmdt_to_outpat,34,8
ALL_PROSTAD,1,treatmdt_to_outpat,35,3
ALL_PROSTAD,1,treatmdt_to_outpat,36,2
ALL_PROSTAD,1,treatmdt_to_outpat,38,1
ALL_PROSTAD,1,treatmdt_to_outpat,39,4
ALL_PROSTAD,1,treatmdt_to_outpat,40,2
ALL_PROSTAD,1,treatmdt_to_outpat,42,1
ALL_PROSTAD,1,treatmdt_to_outpat,44,4
ALL_PROSTAD,1,treatmdt_to_outpat,45,2
ALL_PROSTAD,1,treatmdt_to_outpat,46,1
ALL_BASELINE,2,ref_to_mri,0,6
ALL_BASELINE,2,ref_to_mri,1,9
ALL_BASELINE,2,ref_to_mri,2,12
ALL_BASELINE,2,ref_to_mri,3,8
ALL_BASELINE,2,ref_to_mri,4,5
ALL_BASELINE,2,ref_to_mri,5,11
ALL_BASELINE,2,ref_to_mri,6,7
ALL_BASELINE,2,ref_to_mri,7,3
ALL_BASELINE,2,ref_to_mri,8,7
ALL_BASELINE,2,ref_to_mri,9,12
ALL_BASELINE,2,ref_to_mri,10,7
ALL_BASELINE,2,ref_to_mri,11,9
ALL_BASELINE,2,ref_to_mri,12,10
ALL_BASELINE,2,ref_to_mri,13,9
ALL_BASELINE,2,ref_to_mri,14,7
ALL_BASELINE,2,ref_to_mri,15,8
ALL_BASELINE,2,ref_to_mri,16,11
ALL_BASELINE,2,ref_to_mri,17,3
ALL_BASELINE,2,ref_to_mri,18,9
ALL_BASELINE,2,ref_to_mri,19,6
ALL_BASELINE,2,ref_to_mri,20,6
ALL_BASELINE,2,ref_to_mri,21,6
ALL_BASELINE,2,ref_to_mri,22,8
ALL_BASELINE,2,ref_to_mri,23,9
ALL_BASELINE,2,ref_to_mri,24,12
ALL_BASELINE,2,ref_to_mri,25,9
ALL_BASELINE,2,ref_to_mri,26,8
ALL_BASELINE,2,ref_to_mri,27,12
ALL_BASELINE,2,ref_to_mri,28,11
ALL_BASELINE,2,ref_to_mri,29,12
ALL_BASELINE,2,ref_to_mri,30,6
ALL_BASELINE,2,ref_to_mri,31,8
ALL_BASELINE,2,ref_to_mri,32,9
ALL_BASELINE,2,ref_to_mri,33,4
ALL_BASELINE,2,ref_to_mri,34,13
ALL_BASELINE,2,ref_to_mri,35,7
ALL_BASELINE,2,ref_to_mri,36,9
ALL_BASELINE,2,ref_to_mri,37,11
ALL_BASELINE,2,ref_to_mri,38,3
ALL_BASELINE,2,ref_to_mri,39,14
ALL_BASELINE,2,ref_to_mri,40,10
ALL_BASELINE,2,ref_to_mri,41,7
ALL_BASELINE,2,ref_to_mri,42,12
ALL_BASELINE,2,ref_to_mri,43,7
ALL_BASELINE,2,ref_to_mri,44,9
ALL_BASELINE,2,ref_to_mri,45,13
ALL_BASELINE,2,ref_to_mri,46,14
ALL_BASELINE,2,ref_to_mri,47,10
ALL_BASELINE,2,ref_to_mri,48,8
ALL_BASELINE,2,ref_to_mri,49,7
ALL_BASELINE,2,ref_to_mri,50,7
ALL_BASELINE,2,ref_to_mri,51,4
ALL_BASELINE,2,ref_to_mri,52,1
ALL_BASELINE,2,mri_to_report,0,6
ALL_BASELINE,2,mri_to_report,1,8
ALL_BASELINE,2,mri_to_report,2,8
ALL_BASELINE,2,mri_to_report,3,9
ALL_BASELINE,2,mri_to_report,4,5
ALL_BASELINE,2,mri_to_report,5,5
ALL_BASELINE,2,mri_to_report,6,9
ALL_BASELINE,2,mri_to_report,7,4
ALL_BASELINE,2,mri_to_report,8,1
ALL_BASELINE,2,mri_to_report,9,13
ALL_BASELINE,2,mri_to_report,10,10
ALL_BASELINE,2,mri_to_report,11,9
ALL_BASELINE,2,mri_to_report,12,8
ALL_BASELINE,2,mri_to_report,13,7
ALL_BASELINE,2,mri_to_report,14,9
ALL_BASELINE,2,mri_to_report,15,13
ALL_BASELINE,2,mri_to_report,16,8
ALL_BASELINE,2,mri_to_report,17,8
ALL_BASELINE,2,mri_to_report,18,10
ALL_BASELINE,2,mri_to_report,19,5
ALL_BASELINE,2,mri_to_report,20,4
ALL_BASELINE,2,mri_to_report,21,5
ALL_BASELINE,2,mri_to_report,22,7
ALL_BASELINE,2,mri_to_report,23,9
ALL_BASELINE,2,mri_to_report,24,9
ALL_BASELINE,2,mri_to_report,25,13
ALL_BASELINE,2,mri_to_report,26,4
